header,apn,address,hearing_officer,program_analyst,petition_type,date_filed,hearing_date,mediation_date,appeal_hearing_date,case_progress,grounds_tenant,grounds_landlord,date_scraped
"CASE NUMBER:  T05-0330   
 Petition Number:  3108",,4924 Desmond Street,Stephen Kasdin,Keith Mason,Tenant,11-23-2005,01-27-2006,,,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Notice of case mailed
Status
Completed
Date of Activity
12-21-2017
Activity
Last Day to Respond
Status
Completed
Date of Activity
12-21-2017
Activity
Tenant response submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Response Mailed
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing date scheduled
Status
Completed
Date of Activity
01-27-2006
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Administrative Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Rent Increase Exceeds CPI or more than 10%
Description
b) The increase (or increases) exceeds the CPI Adjustment and is unjustified, or is greater than 10%.",,2022-03-26
"CASE NUMBER:  T05-0329   
 Petition Number:  3107",,"3006 E.17th Street #3
#3",Stephen Kasdin,Connie Taylor,Tenant,11-29-2005,,,,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Involuntary Dismissal
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Rent Increase Exceeds CPI or more than 10%
Description
b) The increase (or increases) exceeds the CPI Adjustment and is unjustified, or is greater than 10%.
Grounds
No Concurrent RAP Notice
Description
d) No written notice of Rent Program was given to me together with the notice of increase(s) I am contesting. (Only for increases noticed after July 26, 2000.)
Grounds
No RAP Notice at Inception or 6 Months Prior
Description
e) The property owner did not give me the required form “Notice of the Rent Adjustment Program” at least 6 months before the effective date of the rent increase(s).",,2022-03-26
"CASE NUMBER:  T05-0328   
 Petition Number:  3106",,"3006 E.17th Street #6
#6",Stephen Kasdin,Connie Taylor,Tenant,11-29-2005,,,,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Involuntary Dismissal
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Rent Increase Exceeds CPI or more than 10%
Description
b) The increase (or increases) exceeds the CPI Adjustment and is unjustified, or is greater than 10%.
Grounds
No Concurrent RAP Notice
Description
d) No written notice of Rent Program was given to me together with the notice of increase(s) I am contesting. (Only for increases noticed after July 26, 2000.)
Grounds
No RAP Notice at Inception or 6 Months Prior
Description
e) The property owner did not give me the required form “Notice of the Rent Adjustment Program” at least 6 months before the effective date of the rent increase(s).",,2022-03-26
"CASE NUMBER:  T05-0327   
 Petition Number:  3105",,"3006 E.17th Street #2
#2",Stephen Kasdin,Connie Taylor,Tenant,11-29-2005,01-26-2006,,,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Notice of case mailed
Status
Completed
Date of Activity
12-21-2017
Activity
Last Day to Respond
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing date scheduled
Status
Completed
Date of Activity
01-26-2006
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Involuntary Dismissal
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Rent Increase Exceeds CPI or more than 10%
Description
b) The increase (or increases) exceeds the CPI Adjustment and is unjustified, or is greater than 10%.
Grounds
No Concurrent RAP Notice
Description
d) No written notice of Rent Program was given to me together with the notice of increase(s) I am contesting. (Only for increases noticed after July 26, 2000.)
Grounds
No RAP Notice at Inception or 6 Months Prior
Description
e) The property owner did not give me the required form “Notice of the Rent Adjustment Program” at least 6 months before the effective date of the rent increase(s).",,2022-03-26
"CASE NUMBER:  T05-0326   
 Petition Number:  3104",,999 57th Street,Stephen Kasdin,Keith Mason,Tenant,11-29-2005,01-24-2006,,,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Notice of case mailed
Status
Completed
Date of Activity
12-21-2017
Activity
Last Day to Respond
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing date scheduled
Status
Completed
Date of Activity
01-24-2006
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Administrative Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Rent Increase Exceeds CPI or more than 10%
Description
b) The increase (or increases) exceeds the CPI Adjustment and is unjustified, or is greater than 10%.
Grounds
No RAP Notice at Inception or 6 Months Prior
Description
e) The property owner did not give me the required form “Notice of the Rent Adjustment Program” at least 6 months before the effective date of the rent increase(s).",,2022-03-26
"CASE NUMBER:  T05-0325   
 Petition Number:  3103",,6555 Chelton Drive,Stephen Kasdin,Connie Taylor,Tenant,11-28-2005,01-23-2006,,,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Notice of case mailed
Status
Completed
Date of Activity
12-21-2017
Activity
Last Day to Respond
Status
Completed
Date of Activity
12-21-2017
Activity
Tenant response submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Response Mailed
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing date scheduled
Status
Completed
Date of Activity
01-23-2006
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Voluntary Dismissal
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Rent Increase Exceeds CPI or more than 10%
Description
b) The increase (or increases) exceeds the CPI Adjustment and is unjustified, or is greater than 10%.
Grounds
No Concurrent RAP Notice
Description
d) No written notice of Rent Program was given to me together with the notice of increase(s) I am contesting. (Only for increases noticed after July 26, 2000.)
Grounds
No RAP Notice at Inception or 6 Months Prior
Description
e) The property owner did not give me the required form “Notice of the Rent Adjustment Program” at least 6 months before the effective date of the rent increase(s).
Grounds
Decrease in Services
Description
i) My property owner is providing me with fewer housing services than I previously received or is charging me for services originally paid by the owner. (OMC 8.22.070(F): A decrease in housing services is considered an increase in rent. A tenant may petition for a rent adjustment based on a decrease in housing services.)",,2022-03-26
"CASE NUMBER:  T05-0324   
 Petition Number:  3102",,5847 Occidental Street,Stephen Kasdin,Keith Mason,Tenant,11-21-2005,01-20-2006,,,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Notice of case mailed
Status
Completed
Date of Activity
12-21-2017
Activity
Last Day to Respond
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing date scheduled
Status
Completed
Date of Activity
01-20-2006
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Administrative Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Rent Increase Exceeds CPI or more than 10%
Description
b) The increase (or increases) exceeds the CPI Adjustment and is unjustified, or is greater than 10%.",,2022-03-26
"CASE NUMBER:  T05-0323   
 Petition Number:  3101",,"3501 San Pablo Avenue #238
#238",Linda Moroz,Connie Taylor,Tenant,11-17-2005,01-11-2006,,01-06-2006,"Activity
Hearing Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017
Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Notice of case mailed
Status
Completed
Date of Activity
12-21-2017
Activity
Last Day to Respond
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing date scheduled
Status
Completed
Date of Activity
01-11-2006
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Appeal submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Appeal Date Scheduled
Status
Completed
Date of Activity
05-11-2006
Activity
Rent Board Decision
Status
Completed
Date of Activity
12-21-2017","Grounds
Rent Increase Exceeds CPI or more than 10%
Description
b) The increase (or increases) exceeds the CPI Adjustment and is unjustified, or is greater than 10%.
Grounds
No Summary Provided
Description
m)  The owner did not give me justification(s) for the rent increase(s) despite my written request.
Grounds
No Concurrent RAP Notice
Description
d) No written notice of Rent Program was given to me together with the notice of increase(s) I am contesting. (Only for increases noticed after July 26, 2000.)",,2022-03-26
"CASE NUMBER:  T05-0322   
 Petition Number:  3100",,"3501 San Pablo Avenue #303
#303",Linda Moroz,Connie Taylor,Tenant,11-17-2005,01-11-2006,,01-06-2006,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Notice of case mailed
Status
Completed
Date of Activity
12-21-2017
Activity
Last Day to Respond
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing date scheduled
Status
Completed
Date of Activity
01-11-2006
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Appeal submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Appeal Date Scheduled
Status
Completed
Date of Activity
05-11-2006
Activity
Rent Board Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Rent Increase Exceeds CPI or more than 10%
Description
b) The increase (or increases) exceeds the CPI Adjustment and is unjustified, or is greater than 10%.
Grounds
No Summary Provided
Description
m)  The owner did not give me justification(s) for the rent increase(s) despite my written request.
Grounds
No Concurrent RAP Notice
Description
d) No written notice of Rent Program was given to me together with the notice of increase(s) I am contesting. (Only for increases noticed after July 26, 2000.)",,2022-03-26
"CASE NUMBER:  T05-0321   
 Petition Number:  3099",,"3501 San Pablo Avenue #508
#508",Linda Moroz,Connie Taylor,Tenant,11-17-2005,01-11-2006,,01-06-2006,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Notice of case mailed
Status
Completed
Date of Activity
12-21-2017
Activity
Last Day to Respond
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing date scheduled
Status
Completed
Date of Activity
01-11-2006
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Appeal submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Appeal Date Scheduled
Status
Completed
Date of Activity
05-11-2006
Activity
Rent Board Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Rent Increase Exceeds CPI or more than 10%
Description
b) The increase (or increases) exceeds the CPI Adjustment and is unjustified, or is greater than 10%.
Grounds
No Summary Provided
Description
m)  The owner did not give me justification(s) for the rent increase(s) despite my written request.
Grounds
No Concurrent RAP Notice
Description
d) No written notice of Rent Program was given to me together with the notice of increase(s) I am contesting. (Only for increases noticed after July 26, 2000.)",,2022-03-26
"CASE NUMBER:  T05-0320   
 Petition Number:  3098",,"3501 San pablo Avenue #237
#237",Linda Moroz,Connie Taylor,Tenant,11-17-2005,01-11-2006,,01-06-2006,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Notice of case mailed
Status
Completed
Date of Activity
12-21-2017
Activity
Last Day to Respond
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing date scheduled
Status
Completed
Date of Activity
01-11-2006
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Appeal submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Appeal Date Scheduled
Status
Completed
Date of Activity
05-11-2006
Activity
Rent Board Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Rent Increase Exceeds CPI or more than 10%
Description
b) The increase (or increases) exceeds the CPI Adjustment and is unjustified, or is greater than 10%.
Grounds
No Summary Provided
Description
m)  The owner did not give me justification(s) for the rent increase(s) despite my written request.
Grounds
No Concurrent RAP Notice
Description
d) No written notice of Rent Program was given to me together with the notice of increase(s) I am contesting. (Only for increases noticed after July 26, 2000.)",,2022-03-26
"CASE NUMBER:  T05-0319   
 Petition Number:  3097",,"3501 San Pablo Avenue #422
#422",Linda Moroz,Connie Taylor,Tenant,11-17-2005,01-11-2006,,01-06-2006,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Notice of case mailed
Status
Completed
Date of Activity
12-21-2017
Activity
Last Day to Respond
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing date scheduled
Status
Completed
Date of Activity
01-11-2006
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Appeal submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Appeal Date Scheduled
Status
Completed
Date of Activity
05-11-2006
Activity
Rent Board Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Rent Increase Exceeds CPI or more than 10%
Description
b) The increase (or increases) exceeds the CPI Adjustment and is unjustified, or is greater than 10%.
Grounds
No Summary Provided
Description
m)  The owner did not give me justification(s) for the rent increase(s) despite my written request.
Grounds
No Concurrent RAP Notice
Description
d) No written notice of Rent Program was given to me together with the notice of increase(s) I am contesting. (Only for increases noticed after July 26, 2000.)",,2022-03-26
